!CSV A.01.01
!Keysight Technologies,N5242B,MY58422168,A.13.50.09
!Date: Friday, July 09, 2021 19:34:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd11(DB),Sdd11(DEG),Sdd12(DB),Sdd12(DEG),Sdc11(DB),Sdc11(DEG),Sdc12(DB),Sdc12(DEG),Sdd21(DB),Sdd21(DEG),Sdd22(DB),Sdd22(DEG),Sdc21(DB),Sdc21(DEG),Sdc22(DB),Sdc22(DEG),Scd11(DB),Scd11(DEG),Scd12(DB),Scd12(DEG),Scc11(DB),Scc11(DEG),Scc12(DB),Scc12(DEG),Scd21(DB),Scd21(DEG),Scd22(DB),Scd22(DEG),Scc21(DB),Scc21(DEG),Scc22(DB),Scc22(DEG)
370000000,-14.431945,-105.53769,-41.208775,0.6729396,-43.095364,132.28053,-42.507957,-32.605545,23.708822,173.91788,-7.1404033,-174.82761,-20.087765,141.71072,-17.814919,-27.42849,-19.227015,-156.77005,-30.697887,100.51254,-1.0124892,-5.0949564,-26.610363,42.198624,5.7874599,-177.39023,-8.5840178,83.535019,-3.3625369,-55.939358,-9.5218639,84.624924
375000000,-14.287065,-105.13091,-41.808193,9.4412556,-44.0345,122.16734,-43.966892,-42.613667,23.714176,174.35959,-6.6781378,-173.72856,-20.742785,132.16322,-18.284765,-41.307529,-20.165335,-161.23949,-37.407509,112.13708,-0.97750056,-4.748714,-25.63694,31.924767,4.553164,174.9541,-10.852559,79.714691,-3.2235303,-52.987679,-10.683554,71.767136
380000000,-13.889484,-106.65198,-41.066372,11.979706,-45.248245,130.78108,-44.955025,-44.837234,23.777754,174.86813,-6.3222904,-176.46797,-21.06522,135.61554,-18.993706,-52.241642,-22.201162,-164.28888,-34.29126,122.08273,-0.95356768,-4.885469,-26.13715,29.658308,2.9074395,175.83716,-13.395444,92.808128,-2.7298601,-50.419422,-12.152832,62.426052
385000000,-13.589112,-108.62495,-42.736717,-5.3398919,-44.688824,121.18406,-42.797199,-57.284424,23.82514,174.88568,-6.4483671,-178.7039,-21.019762,141.36523,-19.719021,-66.9254,-24.403435,-150.86403,-39.273941,128.79417,-0.9298892,-4.8973145,-25.804182,25.817303,1.7158893,-179.54541,-14.187387,114.13819,-2.088707,-48.580505,-14.063978,53.176502
390000000,-13.244199,-111.77936,-44.497898,-9.2681446,-44.662235,125.28344,-43.730026,-67.127937,23.941418,175.11424,-6.301208,-178.04369,-19.94108,130.80289,-20.496683,-73.329483,-23.901415,-145.31659,-34.326366,141.37346,-0.85954601,-5.101439,-26.310034,23.234997,1.758015,-171.5155,-12.924725,130.85721,-1.3611071,-48.141071,-15.621039,48.367649
395000000,-13.089711,-114.43532,-38.17868,-10.5303,-42.969357,124.15344,-47.601616,-66.107109,24.072601,175.00925,-6.4879146,-178.31061,-18.773361,135.73395,-21.326138,-82.168388,-22.604307,-146.72894,-32.274189,146.24452,-0.83141345,-5.2382398,-26.556904,21.01623,2.4267287,-171.33025,-11.11304,137.55249,-0.47315755,-48.897629,-17.086966,44.542427
400000000,-14.010732,-119.02506,-40.190899,5.7027931,-42.550854,137.74049,-49.214138,-95.132652,24.058966,173.51369,-6.7981153,-179.95525,-16.719883,144.53946,-24.525702,-104.52027,-27.724167,-135.98204,-31.405731,153.85681,-0.83784431,-5.7437115,-26.871298,18.745232,-1.7879105,-172.04803,-8.7755718,132.11555,-0.26180449,-55.515186,-19.945704,54.265572
405000000,-13.233545,-115.91634,-38.682343,-8.6741743,-41.801659,129.55565,-49.511597,-63.537998,24.061909,174.52586,-7.0366273,177.90099,-18.473362,135.96126,-25.233034,-89.252708,-21.632828,-119.39164,-31.900402,149.27174,-0.81601655,-5.6384726,-26.487242,21.037895,2.6029875,-150.45596,-8.4231014,133.81866,-0.077169366,-51.656563,-18.452757,52.4604
410000000,-13.161325,-120.01807,-35.552666,-2.7368639,-40.607388,123.15051,-53.225037,-72.806099,24.218138,174.33554,-7.3824277,-178.24548,-16.739246,125.38505,-24.032112,-94.386696,-19.954456,-132.20401,-30.955988,145.33011,-0.75575608,-5.7349033,-26.548082,21.339512,4.4114604,-160.89641,-7.6345029,129.2144,0.73237145,-51.377426,-17.838081,55.381123
415000000,-12.813045,-127.99075,-36.448208,-0.67909294,-40.592564,117.22694,-51.80489,-127.06802,24.484478,173.71719,-7.2625637,-176.24039,-14.908417,117.68549,-25.364426,-133.71689,-18.561718,-132.31642,-28.455662,162.4189,-0.68200982,-6.1823092,-26.433079,16.238571,4.7354417,-159.22726,-5.8919315,138.64465,1.8259493,-52.509018,-20.16568,41.956768
420000000,-13.672697,-139.19518,-32.052608,-33.643082,-39.13306,102.67887,-55.079277,89.004486,24.63472,170.14182,-7.2989535,-169.59877,-15.80255,104.94912,-28.82341,166.94987,-18.637745,-153.95757,-26.448347,143.53009,-0.66620541,-7.3405075,-26.635006,16.01807,5.3590274,-176.24594,-3.8824263,126.40862,2.7957008,-62.211098,-20.159445,36.591702
425000000,-19.006056,-135.85117,-40.436596,-19.050735,-41.654861,69.283752,-48.320808,72.174706,23.904829,167.33229,-5.4741478,-176.38968,-21.292324,82.950043,-23.356218,59.497875,-16.668131,-141.90155,-25.3416,129.69182,-0.82064193,-7.5831032,-27.798695,13.230676,6.9993005,-162.23613,-2.6031015,112.08122,2.1340458,-70.14315,-31.749596,10.894315
430000000,-16.895437,-109.69254,-41.396469,-0.58800906,-44.09787,134.39275,-44.863537,2.5117159,23.518835,170.81393,-6.4197702,178.44148,-19.216831,150.01154,-21.32744,-10.602013,-17.441607,-168.03699,-26.966942,129.7007,-0.84962237,-7.1647267,-28.599308,19.935793,6.6787448,172.2679,-3.5709853,108.94711,1.2593129,-69.709862,-20.40963,127.39456
435000000,-14.650762,-112.32358,-39.293232,-12.475179,-38.703308,125.36652,-43.344837,-17.137045,23.729069,173.34686,-7.3813729,-177.39819,-14.269361,136.78149,-19.414299,-26.338194,-17.337526,-175.9044,-24.974171,114.2629,-0.77583396,-6.9819832,-27.415087,29.736418,7.2309508,166.74593,-2.4504035,100.64132,1.5365242,-65.24144,-15.316273,85.874207
440000000,-14.657919,-116.7799,-39.27776,-20.83754,-37.042286,100.67783,-41.657646,-58.525433,23.820004,172.86836,-6.9924994,-178.27518,-14.575657,103.67956,-17.458635,-68.960243,-21.101875,-178.34665,-24.841776,98.045349,-0.79748243,-8.0806112,-26.555557,35.868896,4.006062,164.78264,-3.0721464,79.441093,2.3636775,-73.042183,-11.213293,76.75708
445000000,-13.871911,-118.06355,-38.398102,-21.083998,-39.885391,95.672508,-46.9011,-80.179543,23.945702,173.62581,-7.6633458,-178.60222,-18.203556,81.830536,-22.533024,-99.813606,-23.891037,-147.43115,-30.107054,91.241913,-0.87964183,-7.1723528,-24.905664,25.324314,1.2185638,-178.98943,-6.6137033,75.844337,0.72558308,-69.174133,-11.975447,40.278286
450000000,-13.922114,-118.82488,-37.121937,-9.8547325,-39.265099,98.637405,-49.79303,-58.276527,23.968977,173.6506,-7.774662,-175.27274,-18.131811,107.24907,-23.871603,-77.073067,-16.800997,-157.9382,-28.851385,107.74857,-0.78794611,-7.5569024,-25.275623,26.209963,6.8992553,177.9045,-4.8962111,86.291763,2.012188,-68.72258,-12.26291,47.228786
455000000,-13.163778,-123.06112,-33.436352,-18.225752,-40.564709,100.96506,-48.7523,-51.855297,24.222641,173.68994,-7.7310414,-175.88429,-16.227215,109.42245,-22.505301,-84.026138,-17.824125,169.873,-27.774445,98.926491,-0.8580187,-7.6204352,-24.733761,24.588917,6.2305403,154.14415,-5.9974499,73.171783,1.4598157,-73.527672,-10.921325,34.65456
460000000,-14.170496,-125.13173,-36.272896,-35.745632,-38.425888,109.21384,-45.076488,-84.824615,24.09021,172.43973,-8.1123409,-168.02237,-16.013025,113.25933,-20.702307,-102.40767,-20.092499,-165.33226,-29.014927,105.52099,-0.77794933,-7.2762723,-24.482029,23.528765,4.4772453,171.35043,-6.7605548,84.653786,1.8337854,-65.955742,-10.530139,30.47294
465000000,-13.782194,-125.85339,-36.437386,-30.735519,-36.310265,98.125191,-45.443016,-115.449,24.142897,173.04686,-7.7614245,-162.53642,-12.805411,100.36466,-21.579159,-125.90804,-17.741241,-167.96492,-30.644123,98.662849,-0.74915481,-7.6568146,-23.781818,21.487394,6.2845669,166.27951,-5.9984179,78.183205,2.2099655,-68.2313,-9.1877861,23.209303
470000000,-14.090807,-131.20241,-33.947697,-32.278957,-35.728764,83.198921,-49.074631,-171.16725,24.259802,171.91629,-7.2410975,-160.4995,-12.009746,78.565598,-23.21981,-169.28677,-19.491369,-174.14574,-32.161903,86.277885,-0.76087797,-7.6901026,-23.284542,17.54508,4.7385111,159.68134,-7.2027416,77.214073,2.3529811,-68.247665,-8.3467646,9.7295017
475000000,-15.817401,-119.8726,-36.458717,-43.005867,-37.906376,70.867424,-56.97184,39.0322,23.767609,171.37094,-5.6839924,-159.99509,-13.949823,76.972351,-31.131531,11.811159,-16.475885,-165.48714,-29.344797,103.6204,-0.72533983,-7.9176517,-23.523331,14.791476,7.0934944,173.66951,-6.291121,79.852745,2.4712372,-69.071815,-8.8304958,2.7328506
480000000,-13.653067,-116.10625,-38.782974,-37.379604,-37.175415,80.511688,-48.18306,-72.299889,23.886227,174.47668,-5.5295143,-163.79077,-14.444327,77.599525,-22.235241,-86.898163,-15.254292,178.04466,-29.633987,93.603416,-0.74942935,-7.9503016,-22.881042,14.487562,8.5473137,156.94125,-6.4515014,71.990341,2.3932621,-69.874054,-7.4112835,-1.3537505
485000000,-12.193937,-122.87271,-38.542404,-87.063179,-36.897175,72.141029,-47.113113,-142.78357,24.185665,175.35172,-5.1528082,-166.10899,-13.205432,73.668854,-22.023163,-136.87036,-16.346022,164.40327,-30.183147,81.662231,-0.70237255,-7.6726565,-22.65799,8.4182034,7.6827006,144.6485,-8.4620123,67.775414,2.377799,-65.094604,-7.1594114,-13.521018
490000000,-11.968195,-131.70377,-47.579605,-28.446211,-36.590134,72.192551,-49.666271,162.93137,24.5151,174.58449,-5.0403957,-170.58336,-15.203659,71.184235,-24.595106,171.70572,-17.501612,159.89577,-33.349026,97.168266,-0.60314763,-7.6284266,-22.8253,5.5108132,6.2323093,138.85556,-9.8533249,75.48967,3.150332,-62.06197,-7.2465024,-20.191017
495000000,-12.945358,-136.12486,-38.434147,-32.909626,-36.617519,64.593315,-57.591923,71.991974,24.509655,172.39876,-5.2646809,-172.23103,-14.044831,59.749107,-33.890293,55.431461,-18.691946,170.89577,-31.551622,118.25204,-0.55171084,-8.092926,-23.023581,3.0886135,4.7631869,149.42679,-9.1217289,89.207436,4.0641427,-62.868927,-7.4025965,-28.00386
500000000,-12.876136,-136.33066,-40.999485,-53.319412,-35.847408,66.949821,-55.701786,166.66013,24.449871,172.45171,-5.3228331,-169.86484,-13.739697,58.667999,-32.296505,177.03838,-19.010855,178.27577,-31.66502,123.62872,-0.50746387,-8.5161648,-23.248856,3.8430316,4.8276396,153.57245,-7.7613111,95.41346,4.4447455,-64.405373,-7.8141294,-25.643703
505000000,-12.679257,-136.48866,-39.614815,-41.500191,-35.734894,64.655113,-55.931274,122.58504,24.531824,172.67935,-5.6265602,-171.29999,-12.085285,56.842052,-34.019436,100.31849,-16.404699,-177.35216,-28.732569,116.64511,-0.47004649,-9.009058,-22.795792,2.3412757,6.9805412,162.0002,-6.304729,96.981369,4.9562879,-65.644257,-7.1567016,-28.068623
510000000,-14.313143,-140.89754,-41.494621,-50.700138,-34.154167,48.97686,-44.588257,31.174301,24.343899,170.40273,-4.921494,-172.45972,-11.11842,39.950584,-20.752001,20.985868,-15.985673,-173.87079,-27.730032,114.31496,-0.42030072,-9.5238791,-22.860691,-0.044809096,7.1937776,167.29427,-5.1885271,94.153954,5.4949479,-68.646172,-6.3293886,-35.330151
515000000,-13.474825,-128.02657,-44.000866,-28.349485,-35.722015,40.390022,-42.58794,-34.544559,24.166603,173.02284,-5.4722371,-178.26225,-12.793365,27.291275,-19.249241,-47.276737,-12.957013,-173.30045,-27.400167,112.24117,-0.46665916,-9.8077478,-23.058245,-0.94415838,10.307306,166.88809,-4.8528576,91.301788,5.5103297,-70.275375,-6.8057318,-37.88916
520000000,-12.380967,-129.20253,-40.348438,-26.695322,-36.262512,44.431797,-46.3979,-75.064575,24.379585,174.12056,-6.0493026,-176.55743,-13.289449,25.657837,-19.99403,-79.493744,-11.280122,177.6557,-26.490648,109.74532,-0.45863435,-10.022244,-22.474392,-1.5931039,11.991117,158.39967,-4.0331097,88.862801,5.6340013,-71.136124,-6.0328259,-37.209194
525000000,-11.57797,-132.10358,-40.885513,-29.73822,-35.541298,38.944836,-47.464581,-97.103104,24.586975,174.65683,-6.0477076,-175.39661,-12.82732,12.863591,-20.754156,-107.34231,-9.885148,167.93727,-25.677896,103.66483,-0.45575178,-10.105117,-22.261652,-5.0989103,13.184926,149.13147,-3.3756239,85.155632,5.7988997,-69.795494,-5.0381355,-42.723049
530000000,-11.019566,-136.14238,-40.27956,-22.921162,-36.360836,27.859312,-50.03569,-137.57294,24.796728,174.43652,-6.1178708,-175.6555,-12.905652,18.38158,-21.917217,-127.80283,-8.6367559,159.38478,-24.775654,98.616516,-0.3206327,-10.398663,-22.270193,-9.340601,14.3543,140.93527,-2.3736062,80.629181,6.4056759,-68.078781,-4.8001647,-50.290936
535000000,-10.552048,-141.54581,-40.292065,-27.155584,-36.4594,28.31809,-50.016659,-172.76944,25.020851,173.7914,-6.2926579,-174.83537,-12.620779,-5.0770326,-23.281281,-149.44469,-7.7031531,146.7977,-24.438728,88.802803,-0.27286357,-11.152718,-22.347984,-11.819082,15.25923,128.80272,-1.9604068,70.082489,7.2166028,-69.226219,-4.9275999,-55.390907
540000000,-10.37602,-147.6646,-39.709797,-28.469286,-37.386406,15.826851,-54.322216,161.02364,25.223276,172.46638,-6.3164573,-173.9119,-14.602582,-5.197093,-26.514687,-176.70891,-7.3657827,131.87369,-25.0606,78.476982,-0.20661283,-11.740323,-22.517044,-14.336899,15.575424,114.11076,-2.4456754,60.401035,7.87358,-71.197166,-4.8141475,-59.036831
545000000,-10.703854,-150.06897,-40.130257,-31.643579,-39.327209,24.765726,-52.416672,157.4794,25.172291,171.56763,-6.3462162,-174.04897,-16.149321,-13.8549,-31.312777,172.03963,-9.3219271,126.66528,-26.597647,77.856949,-0.15165181,-11.855334,-22.551506,-14.920605,13.620802,109.5895,-4.0084057,60.505962,8.2298069,-70.27961,-4.7311139,-60.678432
550000000,-10.267273,-153.86824,-38.883423,-26.015339,-39.770226,30.315784,-60.207554,112.32491,25.344137,171.04146,-6.6008406,-174.09776,-17.485008,-10.776206,-41.795311,147.14195,-8.2552376,130.45276,-26.611816,83.602989,0.058850873,-13.405007,-22.623075,-17.625864,14.702661,113.46928,-4.0656414,65.009598,9.6780815,-72.091927,-4.6181579,-66.017586
555000000,-10.295896,-158.16545,-37.778584,-30.069118,-38.613441,30.954821,-63.746876,165.08411,25.420677,169.71289,-6.9025078,-170.98305,-17.00419,-11.746527,-34.470203,-154.57901,-6.8094239,128.47205,-25.695879,88.38839,0.047955662,-15.725307,-22.614597,-19.500814,16.231731,111.09335,-3.1752815,69.885414,10.670962,-79.266548,-4.346818,-66.736458
560000000,-10.105635,-162.55118,-37.467587,-32.496216,-37.371349,35.747406,-54.562874,96.973259,25.539139,168.73145,-6.7139535,-168.42146,-14.415204,3.7655606,-34.240234,128.55429,-5.3767147,120.31467,-24.329033,89.707016,0.0081418436,-17.906837,-22.39579,-22.271736,17.635492,102.80214,-1.5910224,71.351433,11.562813,-85.745323,-3.7336874,-70.295959
565000000,-10.046879,-168.9861,-37.158451,-46.538166,-34.850208,25.902134,-49.587082,51.355484,25.62723,166.83372,-6.1593552,-166.73097,-11.738939,-1.7385483,-29.493687,46.167435,-3.9627748,108.761,-22.694277,81.245888,-0.25778127,-20.462584,-22.282831,-25.40609,19.060432,90.735199,0.16667615,62.555099,12.159547,-96.249519,-3.0183213,-74.980927
570000000,-10.533983,179.34904,-41.09523,-46.000782,-32.294983,-9.4869375,-47.042461,-0.79563922,25.524181,163.64571,-5.8177142,-173.28311,-8.3610353,-42.4604,-23.134777,-27.436741,-2.950568,88.501709,-21.534782,63.829956,-0.90733564,-22.937803,-22.988489,-34.416103,19.960127,69.475372,1.3714712,43.965683,12.317322,-113.06744,-2.8904591,-89.597046
575000000,-12.795919,178.98828,-37.524143,-33.443947,-38.096313,-50.091255,-50.560955,-78.451004,24.975098,163.13788,-7.0564756,-168.47232,-12.653841,-73.902512,-23.571238,-109.02959,-4.3711629,72.098969,-23.601789,51.14761,-1.4449747,-19.515316,-23.741556,-31.694691,18.40745,52.496029,-0.90678447,30.075109,10.110469,-122.33701,-4.2740598,-90.018623
580000000,-13.733699,-177.07501,-36.957478,-32.378799,-40.423504,-68.604439,-55.91573,140.37212,24.752153,163.9286,-7.1368132,-166.24841,-11.953582,-95.79763,-31.775049,171.19832,-6.4212909,62.548435,-23.872246,51.192337,-1.495587,-17.240677,-24.028894,-36.356201,16.130291,42.940655,-1.2746203,30.995842,8.745141,-123.06072,-3.55369,-95.945518
585000000,-14.281919,-161.59755,-35.767677,-50.637005,-47.572632,-150.27817,-52.462666,25.776964,24.502579,166.492,-6.1510673,-158.21919,-15.510195,-151.76462,-36.812263,2.3542471,-7.3940468,78.218758,-24.651417,50.131668,-1.2820677,-15.668532,-25.482361,-39.934635,15.025094,61.579578,-2.0330133,29.776674,7.6474833,-114.43487,-4.5179157,-108.63169
590000000,-11.442452,-155.47049,-38.001724,-65.490112,-41.801197,76.6213,-54.82238,7.3795233,24.960918,169.55899,-5.0318742,-163.91391,-19.927485,135.39825,-31.645842,-46.932129,-5.1071038,76.403618,-24.331129,47.11026,-1.0753982,-16.862076,-26.874445,-30.845402,17.636276,59.556744,-1.6466686,27.49411,8.6774826,-109.79076,-7.0552402,-110.64032
595000000,-9.8796606,-168.32541,-39.380417,-50.149384,-41.715965,23.927687,-53.39344,-15.054518,25.541161,167.4212,-5.7007108,-168.69345,-24.41464,-17.457401,-29.913916,-52.005253,-3.577652,63.45026,-24.701134,37.834797,-1.3738183,-19.268906,-26.345266,-25.161016,19.202948,45.66106,-1.8530219,17.688457,9.9405003,-119.61735,-7.8529286,-103.28226
600000000,-9.9779902,-178.34685,-38.073673,-45.699306,-45.566284,11.85496,-53.546654,-61.495903,25.589951,164.79958,-6.0586176,-165.79877,-26.470423,-96.921455,-26.74172,-72.891312,-3.9645851,50.605984,-26.082073,33.819916,-1.7467968,-17.243357,-26.151991,-20.814659,18.771461,32.659786,-3.1998858,13.454563,8.6571302,-128.5977,-8.6700249,-96.57225
605000000,-10.113003,173.79495,-37.302818,-53.512188,-46.871204,20.958513,-52.433067,-82.937454,25.59543,162.27908,-5.7594018,-163.24875,-24.357304,-106.92294,-26.501949,-97.601898,-3.814904,43.022827,-26.919971,33.016861,-1.7087578,-16.061041,-25.687128,-21.581394,18.999964,24.382536,-3.9129102,13.571217,7.9187074,-128.48428,-8.0971375,-90.343956
610000000,-10.775479,166.32771,-37.062668,-55.856552,-49.222084,46.156235,-54.540848,-123.74774,25.411985,160.58527,-5.514935,-162.08548,-25.836308,-157.9745,-27.601379,-117.91051,-4.0281858,31.745708,-27.682642,37.09129,-1.7737296,-15.328914,-25.870787,-23.474819,18.87686,13.0059,-4.6407347,17.377991,7.3708506,-131.71005,-7.4408369,-94.283104
615000000,-11.698322,160.27211,-36.512516,-61.81596,-47.08099,92.48011,-60.547726,-85.061089,25.161739,159.0636,-5.1721139,-161.53703,-23.365694,149.94269,-29.284931,-128.35271,-4.6500902,22.50024,-27.499783,42.250813,-1.6934856,-14.096437,-25.788876,-24.831026,18.209873,2.4741516,-4.5781107,20.414726,6.3837881,-129.79352,-7.2062459,-94.228256
620000000,-13.925062,157.36292,-36.658333,-70.269623,-41.994446,85.081123,-60.6987,-68.648705,24.658102,158.84032,-4.6675124,-161.8107,-20.727188,143.62582,-29.875603,-106.82527,-6.2119427,14.545839,-27.175003,45.201298,-1.5789648,-13.302575,-26.786695,-26.205101,16.536999,-5.9127574,-4.1684542,23.627552,5.6316805,-126.24419,-7.6719537,-106.60932
625000000,-14.763127,177.21172,-37.668892,-80.992264,-36.893871,74.308891,-50.558975,-126.8886,24.520748,162.67967,-4.1651964,-164.71898,-14.82125,76.801712,-24.931005,-133.12326,-7.7458138,18.995546,-26.149117,47.129757,-1.3269085,-13.871731,-27.495935,-14.096498,14.897652,-0.56926149,-3.3200345,24.922245,6.2644277,-116.7378,-11.403906,-105.10033
630000000,-11.678001,-177.64372,-39.660255,-75.698616,-36.965412,32.286518,-57.43298,-174.88808,25.127666,164.37515,-4.5947042,-169.992,-19.201094,5.8311467,-26.122999,-165.89758,-6.5945606,35.253132,-24.821503,39.8172,-1.4549553,-16.287624,-25.639236,-8.2889585,16.31333,15.458032,-1.9197873,17.467468,7.8653383,-122.38366,-10.924318,-75.887352
635000000,-10.74492,168.51057,-37.772026,-65.26284,-43.116585,31.922483,-49.772934,-179.90817,25.355436,160.96181,-5.0441995,-166.55669,-28.296829,3.1341863,-26.69725,-170.6945,-3.8620584,23.085993,-25.107492,28.430901,-1.7649758,-15.275119,-25.059235,-14.267462,19.023664,2.5621345,-2.1772537,6.7024622,7.3139215,-131.37743,-8.7452669,-76.615654
640000000,-11.311191,159.83325,-37.433353,-73.341682,-42.597305,71.480659,-49.64817,173.26906,25.204283,159.07692,-4.5638957,-164.10561,-22.108925,89.273186,-25.173285,176.30099,-3.4868209,6.0468059,-26.229425,21.348726,-1.7615983,-13.915389,-25.598152,-18.022884,19.359777,-14.865113,-3.4276276,-1.5826172,6.3239989,-132.97232,-8.2875051,-85.400734
645000000,-12.147285,155.31018,-37.474461,-84.828568,-36.520809,72.02607,-47.009125,162.70033,24.982162,158.10239,-3.9622681,-164.82938,-15.297726,75.473465,-23.285896,157.24844,-4.5141668,-8.3788433,-28.40815,30.206728,-1.657066,-13.627834,-26.545841,-10.729294,18.353182,-29.723919,-5.3965068,6.797051,5.8439226,-129.98488,-11.1657,-87.004585
650000000,-12.271487,158.79283,-38.883991,-107.54366,-32.047409,48.575577,-44.45396,140.14461,24.959957,159.18544,-3.2867758,-169.5661,-9.4897242,40.739174,-19.85557,136.02347,-5.7537241,-13.643206,-25.965357,44.174641,-1.5780648,-14.672957,-25.00498,-1.9596174,17.07468,-34.686764,-3.1430521,20.074762,6.7324343,-126.49501,-10.621161,-52.696651
655000000,-11.304662,157.9933,-48.360554,-108.70926,-31.257568,-1.6563405,-41.321205,86.845222,25.210468,158.62534,-4.1310873,179.7554,-7.714818,-11.942264,-17.939907,80.973518,-7.1283207,-10.286817,-23.457243,26.238176,-1.9668303,-16.119379,-23.30793,-10.758572,15.882335,-32.052128,-0.5458079,2.4425514,7.8582687,-139.573,-5.8838277,-59.082626
660000000,-11.183256,148.40736,-42.209389,-52.601494,-37.794571,-33.371777,-45.084976,52.959812,25.135559,156.18652,-5.3585496,-173.70749,-13.291835,-66.608223,-22.616467,50.818123,-6.1205692,-10.623868,-24.64444,8.3340473,-2.2278483,-12.505229,-24.270241,-18.023817,16.889029,-33.029953,-1.6923115,-14.723994,5.7023478,-152.77419,-6.5214419,-75.926521
665000000,-11.183076,142.35124,-40.274113,-67.895432,-46.612999,-43.832077,-49.299786,49.918716,25.05826,154.85861,-4.9889312,-168.67648,-21.670954,-117.59855,-25.873184,48.026058,-5.5020828,-18.708481,-26.404913,-1.7303276,-2.0581996,-10.143862,-25.009619,-15.799341,17.548153,-41.928211,-3.1772258,-24.452547,3.239321,-152.77638,-7.9917817,-78.117813
670000000,-11.579628,134.1929,-40.497524,-76.481522,-51.964005,62.610371,-49.440598,60.683262,24.853994,153.34079,-4.4521031,-169.17549,-30.903103,132.24925,-25.788639,54.736736,-6.0303855,-29.95775,-28.66436,-3.2962477,-1.8335325,-9.6373167,-25.258009,-10.748693,17.071899,-53.549976,-5.4344749,-27.950752,1.6071421,-143.59766,-8.9238968,-71.546143
675000000,-12.21329,127.83611,-42.246231,-81.932487,-41.849392,68.093475,-47.483109,48.314644,24.621838,152.35387,-4.3079267,-171.89664,-21.483431,111.12573,-23.364914,48.811581,-6.9896092,-37.344955,-30.274656,6.9021153,-1.6243417,-9.4023247,-24.826252,-5.616096,16.098072,-62.026241,-7.1976333,-18.745512,0.88893121,-133.81485,-9.0688791,-59.152218
680000000,-13.379972,122.2327,-42.502388,-77.544731,-38.822498,60.957901,-44.818672,41.488918,24.319754,152.22322,-4.5455127,-172.83432,-20.367947,70.983627,-23.542751,31.627966,-8.2065992,-42.568501,-30.500986,13.917214,-1.4812514,-9.5918684,-24.004347,-2.5112808,14.866847,-67.835182,-7.2977314,-11.877028,0.75164717,-125.28194,-7.8338957,-48.87746
685000000,-14.987656,122.6788,-42.318092,-74.120644,-37.708969,45.74572,-47.060551,46.238438,24.049957,153.71419,-4.7906613,-172.68806,-15.176605,40.618813,-24.627842,36.217796,-9.9620113,-47.728271,-29.855738,19.743851,-1.4421661,-9.5748663,-23.188219,-0.80025482,12.952647,-73.695648,-7.0928636,-4.9886508,0.77664226,-121.01305,-6.3215981,-42.395554
690000000,-14.687992,128.15224,-41.860077,-74.16465,-36.291008,30.547274,-44.394669,49.285694,24.17869,154.13077,-4.6975327,-171.81027,-14.717828,14.58282,-21.458866,39.912357,-12.083867,-39.235203,-28.788435,25.152407,-1.3244774,-10.029017,-22.013357,-3.5568335,10.693936,-64.46389,-5.8446798,-0.71268839,1.3210222,-116.87092,-3.7755737,-42.821789
695000000,-14.610579,122.94305,-39.363285,-69.538193,-41.816502,10.483969,-45.148666,9.7437468,24.113068,153.08868,-4.8681693,-169.38557,-19.41877,-15.21804,-21.694733,-7.4412913,-12.354543,-22.285358,-28.688816,13.770481,-1.4529947,-8.8753319,-22.327332,-10.215613,10.473616,-48.667938,-5.7042618,-12.218923,-0.58369583,-120.08453,-3.6839294,-55.442558
700000000,-15.325207,123.53125,-39.423988,-78.268814,-41.287457,52.929569,-56.06424,88.532494,24.019829,153.65323,-4.3000288,-167.77071,-17.959162,51.937855,-35.336571,74.631638,-10.806432,-13.062811,-29.728474,16.208597,-1.1633055,-8.323596,-22.036032,-7.0993614,11.937978,-37.781345,-7.0578938,-11.139628,-0.62528926,-97.394737,-3.5194645,-50.250736
705000000,-14.811492,118.21851,-40.258305,-97.738106,-37.704967,50.325256,-45.133499,77.33976,23.990286,152.33795,-3.8043151,-169.84967,-15.392364,50.954803,-21.908745,65.503876,-9.4970255,-15.479772,-29.568174,24.754528,-0.99348366,-8.5341434,-21.318819,-8.8968248,13.422052,-40.569935,-6.9566617,-2.6126847,0.97988999,-87.818977,-2.2182639,-50.637962
710000000,-15.507239,112.91368,-41.04015,-106.81919,-36.42342,46.663933,-42.143478,66.446869,23.754242,152.239,-3.5796182,-173.04025,-14.770753,30.317905,-19.291149,51.779293,-8.6567411,-18.087749,-29.023214,25.995531,-0.887703,-9.3624525,-20.899101,-11.872217,14.373297,-43.466789,-6.2898698,-1.314593,2.3556228,-84.20565,-1.5401394,-55.116104
715000000,-16.165371,108.3783,-43.130409,-121.10918,-34.769001,38.079956,-41.274845,61.896049,23.588312,152.34326,-3.4925787,-176.67099,-11.278843,33.271011,-17.567122,49.190811,-7.8908644,-17.674667,-28.632639,23.580406,-0.76580727,-9.8652353,-20.53981,-15.666858,15.195493,-42.830692,-5.8805242,-2.6738615,3.6510496,-83.605286,-0.65471804,-60.150272
